종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"039490","키움증권","KOSPI","증권","96600","-1800","-1.83","2532804955800"
"014580","태경비케이","KOSPI","비금속광물","5270","210","4.15","145362937000"
"015890","태경산업","KOSPI","화학","7530","20","0.27","220092487500"
"006890","태경케미컬","KOSPI","화학","16050","300","1.90","186180000000"
"003240","태광산업","KOSPI","화학","1010000","-3000","-0.30","1124534000000"
"011280","태림포장","KOSPI","종이목재","4335","20","0.46","306943749900"
"004100","태양금속","KOSPI","운수장비","1500","-25","-1.64","55050000000"
"004105","태양금속우","KOSPI","운수장비","2600","-15","-0.57","8580000000"
"009410","태영건설","KOSPI","건설업","9990","0","0.00","388601989020"
"009415","태영건설우","KOSPI","건설업","12550","-300","-2.33","16341882100"
"001420","태원물산","KOSPI","운수장비","5140","-100","-1.91","39064000000"
"007980","태평양물산","KOSPI","섬유의복","2640","15","0.57","127114909680"
"055490","테이팩스","KOSPI","화학","88100","2500","2.92","415624965000"
"078000","텔코웨어","KOSPI","서비스업","10800","-50","-0.46","104789224800"
"214420","토니모리","KOSPI","화학","6250","250","4.17","150342493750"
"019180","티에이치엔","KOSPI","전기전자","4575","-25","-0.54","82350000000"
"363280","티와이홀딩스","KOSPI","기타금융","25550","-150","-0.58","1301242797400"
"36328K","티와이홀딩스우","KOSPI","기타금융","21650","-50","-0.23","27178067700"
"091810","티웨이항공","KOSPI","운수창고업","3375","5","0.15","372364691625"
"004870","티웨이홀딩스","KOSPI","비금속광물","826","4","0.49","90424009942"
"005690","파미셀","KOSPI","의약품","11550","-300","-2.53","692525872500"
"036580","팜스코","KOSPI","음식료품","7340","230","3.23","269583101620"
"004720","팜젠사이언스","KOSPI","의약품","8410","-70","-0.83","130161914810"
"028670","팬오션","KOSPI","운수창고업","6650","-80","-1.19","3554887254800"
"010820","퍼스텍","KOSPI","기계","3830","-65","-1.67","184075391800"
"016800","퍼시스","KOSPI","기타제조업","36200","-400","-1.09","416300000000"
"001020","페이퍼코리아","KOSPI","종이목재","2100","-15","-0.71","91658842800"
"090080","평화산업","KOSPI","운수장비","1800","-40","-2.17","98824066200"
"010770","평화홀딩스","KOSPI","운수장비","3865","-75","-1.90","56527426090"
"058430","포스코스틸리온","KOSPI","철강금속","55100","500","0.92","330600000000"
"047050","포스코인터내셔널","KOSPI","유통업","24950","50","0.20","3078209967550"
"003670","포스코케미칼","KOSPI","비금속광물","126000","-4000","-3.08","9760365720000"
"017810","풀무원","KOSPI","음식료품","18350","-100","-0.54","699511945700"
"103140","풍산","KOSPI","철강금속","33450","-300","-0.89","937412099100"
"005810","풍산홀딩스","KOSPI","기타금융","30200","-50","-0.17","314367745600"
"950210","프레스티지바이오파마","KOSPI","서비스업","18500","250","1.37","1111778867500"
"009810","플레이그램","KOSPI","유통업","2050","-25","-1.20","183919985300"
"086790","하나금융지주","KOSPI","기타금융","48750","700","1.46","14636800522500"
"293480","하나제약","KOSPI","의약품","20000","-250","-1.23","355458920000"
"039130","하나투어","KOSPI","서비스업","82100","-1900","-2.26","1144407088500"
"352820","하이브","KOSPI","서비스업","254500","-6500","-2.49","10524436991500"
"071090","하이스틸","KOSPI","철강금속","7050","-20","-0.28","140996052000"
"019490","하이트론","KOSPI","전기전자","2470","0","0.00","23739723280"
"000080","하이트진로","KOSPI","음식료품","36500","-250","-0.68","2559876801500"
"000087","하이트진로2우B","KOSPI","음식료품","21600","150","0.70","24410980800"
"000140","하이트진로홀딩스","KOSPI","기타금융","14350","50","0.35","333017077750"
"000145","하이트진로홀딩스우","KOSPI","기타금융","17700","-100","-0.56","8333337000"
"152550","한국ANKOR유전","KOSPI","기타금융","1530","-10","-0.65","107130600000"
"036460","한국가스공사","KOSPI","전기가스업","40500","-350","-0.86","3738676500000"
"005430","한국공항","KOSPI","운수창고업","50900","1300","2.62","161167469500"
"071050","한국금융지주","KOSPI","기타금융","74500","-1200","-1.59","4151586404000"
"071055","한국금융지주우","KOSPI","기타금융","67900","-100","-0.15","397775242900"
"010040","한국내화","KOSPI","비금속광물","4035","30","0.75","165705595170"
"025540","한국단자","KOSPI","전기전자","69000","200","0.29","718635000000"
"004090","한국석유","KOSPI","비금속광물","15350","-50","-0.32","194854742000"
"002200","한국수출포장","KOSPI","종이목재","26100","50","0.19","104400000000"
"002960","한국쉘석유","KOSPI","화학","251500","0","0.00","326950000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","14200","100","0.71","1348080408000"
"123890","한국자산신탁","KOSPI","기타금융","4030","-10","-0.25","499630340560"
"015760","한국전력","KOSPI","전기가스업","21450","-250","-1.15","13770129451650"
"006200","한국전자홀딩스","KOSPI","기타금융","1890","-25","-1.31","88457927040"
"009540","한국조선해양","KOSPI","운수장비","96300","400","0.42","6815451070800"
"023350","한국종합기술","KOSPI","서비스업","7190","-180","-2.44","78730500000"
"025890","한국주강","KOSPI","기계","4080","-70","-1.69","46141776720"
"000970","한국주철관","KOSPI","철강금속","10400","50","0.48","237125200000"
"104700","한국철강","KOSPI","철강금속","9190","-210","-2.23","390115500000"
"017960","한국카본","KOSPI","기계","13400","-400","-2.90","589074143800"
"161890","한국콜마","KOSPI","화학","46350","-450","-0.96","1060542693000"
"024720","한국콜마홀딩스","KOSPI","기타금융","22300","-250","-1.11","414260833700"
"161390","한국타이어앤테크놀로지","KOSPI","화학","35250","-200","-0.56","4366596182250"
"034830","한국토지신탁","KOSPI","기타금융","2275","-5","-0.22","574412998250"
"007280","한국특강","KOSPI","철강금속","3010","-5","-0.17","181335740320"
"168490","한국패러랠","KOSPI","기타금융","2190","0","0.00","175243800000"
"010100","한국프랜지","KOSPI","운수장비","3080","-45","-1.44","93787293600"
"047810","한국항공우주","KOSPI","운수장비","43350","-350","-0.80","4225545888450"
"123690","한국화장품","KOSPI","유통업","9840","40","0.41","158109120000"
"003350","한국화장품제조","KOSPI","화학","32250","700","2.22","146157000000"
"011500","한농화성","KOSPI","화학","16850","-600","-3.44","263484157700"
"002390","한독","KOSPI","의약품","21800","-100","-0.46","300045019400"
"014790","한라","KOSPI","건설업","5410","-90","-1.64","204815031410"
"060980","한라홀딩스","KOSPI","기타금융","42050","-300","-0.71","440350543500"
"053690","한미글로벌","KOSPI","서비스업","13750","300","2.23","150666312500"
"042700","한미반도체","KOSPI","기계","16550","-400","-2.36","1637121928700"
"008930","한미사이언스","KOSPI","기타금융","49000","-400","-0.81","3362560516000"
"128940","한미약품","KOSPI","의약품","305000","-500","-0.16","3756981155000"
"009240","한샘","KOSPI","유통업","80700","-300","-0.37","1899187989600"
"020000","한섬","KOSPI","섬유의복","37150","-350","-0.93","915004500000"
"003680","한성기업","KOSPI","음식료품","9780","-170","-1.71","60729056700"
"105630","한세실업","KOSPI","섬유의복","26300","-650","-2.41","1052000000000"
"069640","한세엠케이","KOSPI","유통업","4350","25","0.58","56155550700"
"016450","한세예스24홀딩스","KOSPI","섬유의복","6960","-40","-0.57","278400000000"
"010420","한솔PNS","KOSPI","유통업","2180","-25","-1.13","44674766160"
"009180","한솔로지스틱스","KOSPI","운수창고업","4345","70","1.64","119389411625"
"213500","한솔제지","KOSPI","종이목재","15000","750","5.26","357008640000"
"014680","한솔케미칼","KOSPI","화학","235500","-1000","-0.42","2669438422500"
"004710","한솔테크닉스","KOSPI","전기전자","6760","-60","-0.88","217062775280"
"004150","한솔홀딩스","KOSPI","기타금융","3590","10","0.28","150810791430"
"025750","한솔홈데코","KOSPI","종이목재","1785","5","0.28","143808790965"
"004960","한신공영","KOSPI","건설업","18350","200","1.10","212322381700"
"011700","한신기계","KOSPI","기계","11700","-950","-7.51","379619966700"
"001750","한양증권","KOSPI","증권","14000","-50","-0.36","178199476000"
"001755","한양증권우","KOSPI","증권","20050","650","3.35","10526250000"
"018880","한온시스템","KOSPI","기계","11650","-100","-0.85","6218770000000"
"009420","한올바이오파마","KOSPI","의약품","18900","250","1.34","987348058200"
"014130","한익스프레스","KOSPI","운수창고업","6000","0","0.00","72000000000"
"300720","한일시멘트","KOSPI","비금속광물","21000","100","0.48","1454492340000"
"002220","한일철강","KOSPI","철강금속","4680","0","0.00","124944112800"
"006390","한일현대시멘트","KOSPI","비금속광물","32800","-200","-0.61","583004748000"
"003300","한일홀딩스","KOSPI","비금속광물","13550","0","0.00","417785578200"
"051600","한전KPS","KOSPI","건설업","37800","-1000","-2.58","1701000000000"
"052690","한전기술","KOSPI","서비스업","75200","-3600","-4.57","2874144000000"
"130660","한전산업","KOSPI","서비스업","13500","-450","-3.23","440100000000"
"002320","한진","KOSPI","운수창고업","33050","850","2.64","494019105400"
"003480","한진중공업홀딩스","KOSPI","전기가스업","4255","-80","-1.85","125649350060"
"180640","한진칼","KOSPI","운수창고업","56300","-1700","-2.93","3758659163200"
"18064K","한진칼우","KOSPI","운수창고업","39800","-250","-0.62","21363286800"
"005110","한창","KOSPI","유통업","737","-10","-1.34","49224428253"
"009460","한창제지","KOSPI","종이목재","2185","45","2.10","130373456910"
"372910","한컴라이프케어","KOSPI","의료정밀","6780","-170","-2.45","187632472680"
"000880","한화","KOSPI","화학","30450","-350","-1.14","2282493480750"
"00088K","한화3우B","KOSPI","화학","16100","100","0.63","361799200000"
"088350","한화생명","KOSPI","보험","3105","-10","-0.32","2696785650000"
"000370","한화손해보험","KOSPI","보험","5380","170","3.26","628055362700"
"009830","한화솔루션","KOSPI","화학","33300","-850","-2.49","6369573950100"
"009835","한화솔루션우","KOSPI","화학","35550","-600","-1.66","39948850350"
"272210","한화시스템","KOSPI","전기전자","15800","-300","-1.86","2984926346200"
"012450","한화에어로스페이스","KOSPI","운수장비","52400","-600","-1.13","2653012000000"
"000885","한화우","KOSPI","화학","40900","-600","-1.45","19603124600"
"003530","한화투자증권","KOSPI","증권","4880","-50","-1.01","1046993142000"
"003535","한화투자증권우","KOSPI","증권","11150","-100","-0.89","53520000000"
"195870","해성디에스","KOSPI","전기전자","72700","400","0.55","1235900000000"
"101530","해태제과식품","KOSPI","음식료품","8880","10","0.11","258557379360"
"143210","핸즈코퍼레이션","KOSPI","운수장비","4905","-5","-0.10","107239329540"
"000720","현대건설","KOSPI","건설업","44150","-50","-0.11","4916357024750"
"267270","현대건설기계","KOSPI","기계","37000","250","0.68","728929341000"
"000725","현대건설우","KOSPI","건설업","76900","-1100","-1.41","81105891700"
"005440","현대그린푸드","KOSPI","유통업","9210","30","0.33","899858279220"
"086280","현대글로비스","KOSPI","운수창고업","198000","2500","1.28","7425000000000"
"042670","현대두산인프라코어","KOSPI","기계","6450","-30","-0.46","1273590309900"
"064350","현대로템","KOSPI","운수장비","19450","-150","-0.77","2122817598850"
"079430","현대리바트","KOSPI","기타제조업","15250","0","0.00","313163050500"
"012330","현대모비스","KOSPI","운수장비","213000","1000","0.47","20144069022000"
"010620","현대미포조선","KOSPI","운수장비","85600","-1300","-1.50","3419047954400"
"069960","현대백화점","KOSPI","유통업","77700","-700","-0.89","1818369665700"
"004560","현대비앤지스틸","KOSPI","철강금속","19150","-700","-3.53","288759230650"
"004565","현대비앤지스틸우","KOSPI","철강금속","78500","-2700","-3.33","8623382000"
"004310","현대약품","KOSPI","의약품","5230","-60","-1.13","167360000000"
"322000","현대에너지솔루션","KOSPI","전기전자","22400","-350","-1.54","250880000000"
"017800","현대엘리베이","KOSPI","기계","36400","-400","-1.09","1485672952400"
"307950","현대오토에버","KOSPI","서비스업","135000","1500","1.12","3702237570000"
"011210","현대위아","KOSPI","운수장비","67400","-2800","-3.99","1832948594200"
"267260","현대일렉트릭","KOSPI","전기전자","22550","-50","-0.22","812862894250"
"004020","현대제철","KOSPI","철강금속","44550","50","0.11","5945009721750"
"329180","현대중공업","KOSPI","운수장비","140000","-5500","-3.78","12428236240000"
"005380","현대차","KOSPI","운수장비","180000","-3000","-1.64","38460273660000"
"005387","현대차2우B","KOSPI","운수장비","93500","100","0.11","3411389668500"
"005389","현대차3우B","KOSPI","운수장비","88200","100","0.11","214214427000"
"005385","현대차우","KOSPI","운수장비","91700","-100","-0.11","2233508014500"
"001500","현대차증권","KOSPI","증권","11450","50","0.44","363108834900"
"011760","현대코퍼레이션","KOSPI","유통업","18300","150","0.83","242090077800"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","13850","700","5.32","126046578600"
"126560","현대퓨처넷","KOSPI","서비스업","3455","-40","-1.14","389988639180"
"001450","현대해상","KOSPI","보험","33550","1350","4.19","2999370000000"
"057050","현대홈쇼핑","KOSPI","유통업","60200","200","0.33","722400000000"
"093240","형지엘리트","KOSPI","섬유의복","2020","-65","-3.12","62932691960"
"003010","혜인","KOSPI","유통업","5980","-120","-1.97","76022227060"
"111110","호전실업","KOSPI","섬유의복","11650","-100","-0.85","112840525300"
"008770","호텔신라","KOSPI","유통업","82300","-1100","-1.32","3230120358300"
"008775","호텔신라우","KOSPI","유통업","78400","-1000","-1.26","58947313600"
"002460","화성산업","KOSPI","건설업","22900","-300","-1.29","285123320000"
"378850","화승알앤에이","KOSPI","운수장비","4815","-95","-1.93","91454294745"
"241590","화승엔터프라이즈","KOSPI","기타제조업","16900","400","2.42","1023810635900"
"006060","화승인더","KOSPI","화학","5920","20","0.34","327494400000"
"013520","화승코퍼레이션","KOSPI","운수장비","1815","-35","-1.89","90843022380"
"010690","화신","KOSPI","운수장비","8210","-260","-3.07","286696566100"
"133820","화인베스틸","KOSPI","철강금속","3530","-130","-3.55","104311500000"
"010660","화천기계","KOSPI","기계","3360","180","5.66","73920000000"
"000850","화천기공","KOSPI","기계","36650","1050","2.95","80630000000"
"016580","환인제약","KOSPI","의약품","17950","100","0.56","333871256500"
"032560","황금에스티","KOSPI","철강금속","10200","-450","-4.23","173400000000"
"004800","효성","KOSPI","기타금융","85900","500","0.59","1810001047500"
"094280","효성ITX","KOSPI","서비스업","17600","-50","-0.28","203424320000"
"298040","효성중공업","KOSPI","전기전자","58600","-700","-1.18","546418512800"
"298050","효성첨단소재","KOSPI","화학","502000","-11000","-2.14","2248933896000"
"298020","효성티앤씨","KOSPI","화학","426000","-4000","-0.93","1843592532000"
"298000","효성화학","KOSPI","화학","240000","-3000","-1.23","765630240000"
"093370","후성","KOSPI","화학","19550","-950","-4.63","1810463311450"
"081660","휠라홀딩스","KOSPI","유통업","34050","-950","-2.71","2068613159100"
"005870","휴니드","KOSPI","전기전자","9100","-220","-2.36","128455736500"
"079980","휴비스","KOSPI","화학","7960","90","1.14","274620000000"
"005010","휴스틸","KOSPI","철강금속","24350","100","0.41","190845925250"
"000540","흥국화재","KOSPI","보험","4270","5","0.12","274316094150"
"000547","흥국화재2우B","KOSPI","보험","30950","-300","-0.96","4753920000"
"000545","흥국화재우","KOSPI","보험","8970","-10","-0.11","6888960000"
"003280","흥아해운","KOSPI","운수창고업","3055","55","1.83","734498066445"
